"authorMeta/avatar","authorMeta/bioLink","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/friends","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/originalAvatarUrl","authorMeta/privateAccount","authorMeta/profileUrl","authorMeta/signature","authorMeta/ttSeller","authorMeta/verified","authorMeta/video","commentCount","diggCount","playCount","shareCount","text","isSponsored","isAd","videoMeta/coverUrl","videoMeta/definition","videoMeta/duration","videoMeta/format","videoMeta/height","videoMeta/originalCoverUrl","videoMeta/subtitleLinks/0/downloadLink","videoMeta/subtitleLinks/0/language","videoMeta/subtitleLinks/0/source","videoMeta/subtitleLinks/0/sourceUnabbreviated","videoMeta/subtitleLinks/0/tiktokLink","videoMeta/subtitleLinks/0/version","videoMeta/subtitleLinks/1/downloadLink","videoMeta/subtitleLinks/1/language","videoMeta/subtitleLinks/1/source","videoMeta/subtitleLinks/1/sourceUnabbreviated","videoMeta/subtitleLinks/1/tiktokLink","videoMeta/subtitleLinks/1/version","videoMeta/width","webVideoUrl"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3af5c0bfb1ab1d73f900478bb9ddaeb7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b4341460&x-expires=1747108800&x-signature=Bsbxuy0LQ1L5maehtfSNxOqFHdY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"1054","5237","37","0","284900","6781629557692957698","khunglong65_","MiMi Fam","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3af5c0bfb1ab1d73f900478bb9ddaeb7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b4341460&x-expires=1747108800&x-signature=Bsbxuy0LQ1L5maehtfSNxOqFHdY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@khunglong65_","Ăn ngon, mặc đẹp sống hạnh phúc 🥝","true","false","228","44","444","24300","178","Ngỡ đâu resort nước ngoài không đó? Nó chill nó đẹpp. 🛥🏖 #xh #fyp #vietnam #hotram ","false","false","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o8fGLCfuIIgnmAxUIFUYIeOB4jFzQQAWZDJjAm?lk3s=b59d6b55&x-expires=1747108800&x-signature=kjMLKMCND8X6YRI5r%2BxG3CkgR30%3D&shp=b59d6b55&shcp=-","540p","24","mp4","1024","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o8fGLCfuIIgnmAxUIFUYIeOB4jFzQQAWZDJjAm?lk3s=b59d6b55&x-expires=1747108800&x-signature=kjMLKMCND8X6YRI5r%2BxG3CkgR30%3D&shp=b59d6b55&shcp=-",,,,,,,,,,,,,"576","https://www.tiktok.com/@khunglong65_/video/7496882333690367240"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b4a2d3dcfb8a59958e3afb54b3c14b01~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=775adb0e&x-expires=1747108800&x-signature=D6Ut4iscqFpShdrhFz8NgzjZW2s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"34800","180500","778","0","3900000","64434739842","kuti20297","Kuti đang ở Đà Lạt🌿","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b4a2d3dcfb8a59958e3afb54b3c14b01~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=775adb0e&x-expires=1747108800&x-signature=D6Ut4iscqFpShdrhFz8NgzjZW2s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@kuti20297","📍Đà Lạt - Sài Gòn . 
1m74 - 69kg
Liên hệ booking qua ig: kuti20297","false","false","949","116","5489","258400","1667","Địa điểm chụp hình vibes châu Âu ngay tại Mercure Đà Lạt Resort ✨ #dalat #minhlakuti #thebalihill #mercuredalatresort #review ","false","false","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oEIHQABARpPwANDnPFGnfEjGwP4EjEAgcn9eCl?lk3s=b59d6b55&x-expires=1747108800&x-signature=1immfGUJJ%2FAMiU1FirK8b0X0ac4%3D&shp=b59d6b55&shcp=-","540p","22","mp4","1024","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oEIHQABARpPwANDnPFGnfEjGwP4EjEAgcn9eCl?lk3s=b59d6b55&x-expires=1747108800&x-signature=1immfGUJJ%2FAMiU1FirK8b0X0ac4%3D&shp=b59d6b55&shcp=-",,,,,,,,,,,,,"576","https://www.tiktok.com/@kuti20297/video/7477052732600306951"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/80ec86410eae81ade77bccb04feb78bc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e15eb88c&x-expires=1747108800&x-signature=QQixWcygZFnIkXN0eC8Tz5BSBOM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"72","1253","0","0","18100","7493859887047345157","longhaichannel.resort","Long Hải Channel Resort 🏝️","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/80ec86410eae81ade77bccb04feb78bc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e15eb88c&x-expires=1747108800&x-signature=QQixWcygZFnIkXN0eC8Tz5BSBOM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@longhaichannel.resort","Comeback Long Hải Channel Beach Resort 🏖️
Liên hệ - 0769 555 038","false","false","16","263","5231","223800","2511","Lụy quầy cà phê trong Long Hải Channel Beach Resort 🏝️ #longhai #reviewlonghai #phuochai #vungtau #langchailonghai #longhaichannel #homestaylonghai #khachsanlonghai #caphelonghai ","false","false","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ogXTEAJERUifehA8ugAbKIACEAyomyDmBiGBFC?lk3s=b59d6b55&x-expires=1747108800&x-signature=Rb5e82AFoGsGJI08LlIuIM7Nkcs%3D&shp=b59d6b55&shcp=-","540p","28","mp4","1024","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ogXTEAJERUifehA8ugAbKIACEAyomyDmBiGBFC?lk3s=b59d6b55&x-expires=1747108800&x-signature=Rb5e82AFoGsGJI08LlIuIM7Nkcs%3D&shp=b59d6b55&shcp=-",,,,,,,,,,,,,"576","https://www.tiktok.com/@longhaichannel.resort/video/7496725755066469639"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/bd0352574c06a9c855ef526f03bc24fe~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f94eceab&x-expires=1747108800&x-signature=a0JLav7ixDoRqNpbhioHZrAcVEY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"52300","319500","9983","0","3600000","7057536246722348034","nhadep4phuong","NHÀ ĐẸP BỐN PHƯƠNG","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/bd0352574c06a9c855ef526f03bc24fe~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f94eceab&x-expires=1747108800&x-signature=a0JLav7ixDoRqNpbhioHZrAcVEY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@nhadep4phuong","Kiến Trúc Sư, Thích Du Lịch, Mê Nhà Đẹp, Review BDS nghỉ dưỡng-Homestay-Resort","false","false","2143","5098","118600","4500000","42100","Fly Up Resort Hòn Sơn #flyupresorthonson #flyupresort #flyuphonson #dulichhonson #dulichbiendao #duongdihonson #bienmientay #dulichmientay #68kiengiang #daohonson #khachsanhonson #resorthonson ","false","false","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ogpFeCbDvgBrJCmSZQC0j0AkBiIr8OIHn6sffH~tplv-dmt-logom:tos-useast2a-v-0068/8f9a831e8a134e6db1fb411cfa0cd0e0.image?lk3s=b59d6b55&x-expires=1747108800&x-signature=VQswRPKjP3ZlKaxp5PlCQwNDkro%3D&shp=b59d6b55&shcp=-","540p","51","mp4","1024","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ogpFeCbDvgBrJCmSZQC0j0AkBiIr8OIHn6sffH~tplv-dmt-logom:tos-useast2a-v-0068/8f9a831e8a134e6db1fb411cfa0cd0e0.image?lk3s=b59d6b55&x-expires=1747108800&x-signature=VQswRPKjP3ZlKaxp5PlCQwNDkro%3D&shp=b59d6b55&shcp=-","https://api.apify.com/v2/key-value-stores/eISShnheqlW0K8GlZ/records/subtitle-nhadep4phu-20230610044029-7242912694892907782-eng-US","eng-US","MT","machine translation","https://v16-webapp.tiktok.com/548edee455bd1f2327d52ca87fc09499/6822d0b7/video/tos/useast2a/tos-useast2a-v-0068/6d36d3f8bb8645eaa696c859840ccf2c/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=13790&bt=6895&ds=4&ft=-Elcom7nPD12NSHjKh-UxteFaY6e3wv25-cAp&mime_type=video_mp4&qs=13&rc=amloOWg6ZjN5bDMzNzczM0BpamloOWg6ZjN5bDMzNzczM0A2bjFncjRnbi5gLS1kMTZzYSM2bjFncjRnbi5gLS1kMTZzcw%3D%3D&l=20250511125428F2CE33011B362B5F5FAD&btag=e00048000","4","https://api.apify.com/v2/key-value-stores/eISShnheqlW0K8GlZ/records/subtitle-nhadep4phu-20230610044029-7242912694892907782-vie-VN","vie-VN","ASR","automatic speech recognition","https://v16-webapp.tiktok.com/d2fb764b95b6f0a12d6cb9d65a3aba94/6822d0b7/video/tos/useast2a/tos-useast2a-v-0068/dc89b5672f134a0f910229e55d5100b8/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=13790&bt=6895&ds=4&ft=-Elcom7nPD12NSHjKh-UxteFaY6e3wv25-cAp&mime_type=video_mp4&qs=13&rc=amloOWg6ZjN5bDMzNzczM0BpamloOWg6ZjN5bDMzNzczM0A2bjFncjRnbi5gLS1kMTZzYSM2bjFncjRnbi5gLS1kMTZzcw%3D%3D&l=20250511125428F2CE33011B362B5F5FAD&btag=e00048000","1","576","https://www.tiktok.com/@nhadep4phuong/video/7242912694892907782"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41e801c3f1f6292bb48f94debf05ebdf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ad8d5da&x-expires=1747108800&x-signature=mn7w3bpnzRgD6HdGyIt%2F9E3gHmA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"23200","8546","201","0","193100","6812241884292596738","vanphongdulich","Phong Vi Vu","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41e801c3f1f6292bb48f94debf05ebdf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ad8d5da&x-expires=1747108800&x-signature=mn7w3bpnzRgD6HdGyIt%2F9E3gHmA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@vanphongdulich","👉Ở đây có Combo du lịch, Resort,Homestay,Villa toàn quốc.
☎️ 0399.677.770","true","false","368","397","6284","277200","3171","Đi Hoà Bình chill đi các bác. Do dự lại hết phòng mất 🫢 #phongvivu #checkinhoabinh #resortquanhhanoi #tiktoktravel #xuhuong ","false","false","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ooc44P7feACbGNGNIvZwUHQgmLj4c4gJvSIICe?lk3s=b59d6b55&x-expires=1747108800&x-signature=EfcrKnb%2B4QXNUrdUpsC85tX6vkA%3D&shp=b59d6b55&shcp=-","540p","14","mp4","1024","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ooc44P7feACbGNGNIvZwUHQgmLj4c4gJvSIICe?lk3s=b59d6b55&x-expires=1747108800&x-signature=EfcrKnb%2B4QXNUrdUpsC85tX6vkA%3D&shp=b59d6b55&shcp=-",,,,,,,,,,,,,"576","https://www.tiktok.com/@vanphongdulich/video/7489735718093245701"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1b3c7cd5566e3b3353a19aea1596e6ed~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4d51354a&x-expires=1747108800&x-signature=927hzDejOTdH5yQ4V0XAU%2Bim3aI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"1452","12300","1888","0","480700","7167570984256406533","savingbooking.com","Đi cùng Savingbooking","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1b3c7cd5566e3b3353a19aea1596e6ed~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4d51354a&x-expires=1747108800&x-signature=927hzDejOTdH5yQ4V0XAU%2Bim3aI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@savingbooking.com","💥 COMBO - ĐẶT PHÒNG/ TOUR - VMB 💥
CÔNG TY TNHH SAVINGBOOKING.COM","false","false","299","59","197","20900","193","Lịch Trình Chi Tiết Vui Chơi Tại Green Pine Resort - Đà Lạt Giua Lòng Ninh Bình #review #2025 #chill #longervideos #dulich #anuong #xuhuong #viral #traveltiktok #dailyvlog #khachsan #vietnam #ninhbinh #greenpineresort","false","false","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ooQAuEGIBydlGA0GwifqANCnRiYK90ABi69KcA?lk3s=b59d6b55&x-expires=1747108800&x-signature=JoYEc8XVCUZiAGE5rr7lNNcNmCY%3D&shp=b59d6b55&shcp=-","540p","37","mp4","1024","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ooQAuEGIBydlGA0GwifqANCnRiYK90ABi69KcA?lk3s=b59d6b55&x-expires=1747108800&x-signature=JoYEc8XVCUZiAGE5rr7lNNcNmCY%3D&shp=b59d6b55&shcp=-",,,,,,,,,,,,,"576","https://www.tiktok.com/@savingbooking.com/video/7494221816584539409"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f8869eb5a132ac711097d90330ea525d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b2006491&x-expires=1747108800&x-signature=jBys6nbhRYU%2FCm%2BNQBlVcR7T5QQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"21500","82300","87","0","1800000","6594001158049382401","cuongkhii","Cường Khỉ 🐵 (Traveller)","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f8869eb5a132ac711097d90330ea525d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b2006491&x-expires=1747108800&x-signature=jBys6nbhRYU%2FCm%2BNQBlVcR7T5QQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@cuongkhii","hướng nội giọng rè rè nhưng thích đi muôn nơi🙊🐒
📩cuongkhii.hello@gmail.com","false","false","366","788","42800","934600","12500","Ở Nha Trang lâu vậy mọi người có biết đến một nơi xinhh như thế này .. #cuongkhii #nhatrang #reviewdulich #dulichnhatrang  #daobichdam #vietnam #xuhuong ","false","false","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o4pACC8QTg0MPPESfQEDjgA1AMIfXpIAMeHBEQ?lk3s=b59d6b55&x-expires=1747108800&x-signature=CsTKhlNqftkRDwIP6Xuy2HQkKqQ%3D&shp=b59d6b55&shcp=-","540p","19","mp4","1024","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o4pACC8QTg0MPPESfQEDjgA1AMIfXpIAMeHBEQ?lk3s=b59d6b55&x-expires=1747108800&x-signature=CsTKhlNqftkRDwIP6Xuy2HQkKqQ%3D&shp=b59d6b55&shcp=-",,,,,,,,,,,,,"576","https://www.tiktok.com/@cuongkhii/video/7487243604474203447"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/637718c603a1a04f92de7fc770f6b2f6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=284959cd&x-expires=1747108800&x-signature=SX4Ag1IeW6ndGjFXKak42EixdjU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"5995","77500","19","0","1700000","6994439215799763994","maymaybooking","Mây Mây Booking","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/637718c603a1a04f92de7fc770f6b2f6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=284959cd&x-expires=1747108800&x-signature=SX4Ag1IeW6ndGjFXKak42EixdjU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@maymaybooking","📍BOOKING KHÁCH SẠN, RESORT, VÉ MÁY BAY🌿
☎️ 0️⃣3️⃣7️⃣7️⃣5️⃣7️⃣0️⃣3️⃣7️⃣4️⃣","false","false","194","1710","41800","2800000","15500","Trải nghiệm khoáng nóng tại Minawa Kênh Gà Ninh Bình #foryou #trending #xuhuongtiktok #foryoupage #maymaybooking #tiktok #fyp #duet #xuhuong #travel #vietnam #tiktokindia ","false","false","https://p9-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oAXIEkJkEFAnf9EgQRJDUHQjppM5U3ntqBBfBS?lk3s=b59d6b55&x-expires=1747108800&x-signature=pIPsG5jBVuzJERH9jJDbp2TFqf4%3D&shp=b59d6b55&shcp=-","540p","15","mp4","1024","https://p9-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oAXIEkJkEFAnf9EgQRJDUHQjppM5U3ntqBBfBS?lk3s=b59d6b55&x-expires=1747108800&x-signature=pIPsG5jBVuzJERH9jJDbp2TFqf4%3D&shp=b59d6b55&shcp=-",,,,,,,,,,,,,"576","https://www.tiktok.com/@maymaybooking/video/7491342779914685714"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/24d943b3f708747027bfebb138616dbf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=56dd7944&x-expires=1747108800&x-signature=L6xFtfpylEjfTF6NGri4gEvDUSc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"640","5100","2829","0","12600","6878216367515632641","phuongvytourdongnai","DU LỊCH PHƯƠNG VY","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/24d943b3f708747027bfebb138616dbf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=56dd7944&x-expires=1747108800&x-signature=L6xFtfpylEjfTF6NGri4gEvDUSc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@phuongvytourdongnai","Phương Vy Tour - Biên Hoà
Hỗ trợ tư vấn du lịch 24/7
0909.922.398 - 0919.660.014","true","false","108","128","147","20900","315","𝐑𝐞𝐬𝐨𝐫𝐭 𝐒𝐄𝐋𝐄𝐂𝐓𝐔𝐌 𝐍𝐎𝐀 𝐂𝐀𝐌 𝐑𝐀𝐍𝐇-𝑀𝑜̣̂𝑡 𝑛𝑔𝑜̂𝑖 𝑠𝑎𝑜 𝑚𝑜̛́𝑖 𝑙𝑒̂𝑛 ! 📷Quá tiện cho hách khi bao ăn uống 5 bữa, nghĩ dưỡng không phải lo ăn gì  📷 1 đêm nghỉ dưỡng tiêu chuẩn 5 sao dành cho 02 người lớn 02 trẻ em dưới 6 tuổi (sử dụng chung giường với người lớn);  📷 Trọn gói bao gồm 10 bữa ăn (6 bữa ăn chính, 4 bữa ăn nhẹ)  📷Đồ uống không giới hạn trong các bữa ăn và tại các quầy bar tới 23:00 hàng ngày (theo quy định của Khu Nghỉ)  📷 Nước uống, bánh cookies/ trái cây chào mừng trong ngày tới nhận 📷 Mini-bar trong phòng  📷 Vui chơi Công Viên Nước - Aqua Park không giới hạn  📷 Khu vui chơi trẻ em Selecto Kid’s Club (trong nhà và ngoài trời);  📷 Tham quan vườn chim;  📷 Các hoạt động hoạt náo, giải trí được thiết kế riêng cho người lớn và trẻ em, được tổ chức bởi nhân viên Hoạt náo chuyên nghiệp;  📷 Shuttle bus vào trung tâm TP Nha Trang (theo lịch trình);  📷 Đón – tiễn từ sân bay khi khách lưu trú tối thiểu 02 đêm liên tiếp;  📷 Sử dụng sân chơi Tennis và sân tập Golf cho khách lưu trú (khách hàng vui lòng đăng ký sử dụng trước tại quầy Lễ Tân; Có phụ thu thêm khi sử dụng sân từ 17:00 tới 22:00 hàng ngày) #phuongvytourdongnai #dulich #selectumnoaresort #selectumnoaresortcamranh #phuongvytourbienhoa","false","false","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIKIpRufVnEUFUBuB2D4OHFDBfxvgAwIJlYlQC?lk3s=b59d6b55&x-expires=1747108800&x-signature=buJrdfGUAI%2B%2FafrwpVqHvV0%2FBFQ%3D&shp=b59d6b55&shcp=-","540p","123","mp4","1024","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIKIpRufVnEUFUBuB2D4OHFDBfxvgAwIJlYlQC?lk3s=b59d6b55&x-expires=1747108800&x-signature=buJrdfGUAI%2B%2FafrwpVqHvV0%2FBFQ%3D&shp=b59d6b55&shcp=-","https://api.apify.com/v2/key-value-stores/eISShnheqlW0K8GlZ/records/subtitle-phuongvyto-20250224110000-7474906063800716562-eng-US","eng-US","MT","machine translation","https://v16-webapp.tiktok.com/8f5a76bd06e0c3eed639370f53531b47/6822d0ff/video/tos/alisg/tos-alisg-pv-0037/4dbd84492b5c4b0985e2906185d2fa66/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=47532&bt=23766&ft=-Elcom7nPD12NSHjKh-UxteFaY6e3wv25-cAp&mime_type=video_mp4&qs=13&rc=ajdmZ3I5cm42eDMzODgzNEBpajdmZ3I5cm42eDMzODgzNEBfYjQvMmRjMHJgLS1kLzFzYSNfYjQvMmRjMHJgLS1kLzFzcw%3D%3D&l=20250511125428F2CE33011B362B5F5FAD&btag=e00050000","4","https://api.apify.com/v2/key-value-stores/eISShnheqlW0K8GlZ/records/subtitle-phuongvyto-20250224110000-7474906063800716562-vie-VN","vie-VN","ASR","automatic speech recognition","https://v16-webapp.tiktok.com/00f9030561291b0584720e8bc7d0f8de/6822d0ff/video/tos/alisg/tos-alisg-pv-0037/69c704fa7be24aeebab2d95f79e6d551/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=47532&bt=23766&ft=-Elcom7nPD12NSHjKh-UxteFaY6e3wv25-cAp&mime_type=video_mp4&qs=13&rc=ajdmZ3I5cm42eDMzODgzNEBpajdmZ3I5cm42eDMzODgzNEBfYjQvMmRjMHJgLS1kLzFzYSNfYjQvMmRjMHJgLS1kLzFzcw%3D%3D&l=20250511125428F2CE33011B362B5F5FAD&btag=e00050000","1:whisper_lid","576","https://www.tiktok.com/@phuongvytourdongnai/video/7474906063800716562"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/af5a85e340ec7e4d22b21b2f0cc2efff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e157a1b4&x-expires=1747108800&x-signature=BLflZGvz16v0LT%2Fdbnl%2FNSlaMqk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my",,"190","3847","1","0","30800","7460361999878439954","moctropical.phuochai","Mộc Tropical Phước Hải","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/af5a85e340ec7e4d22b21b2f0cc2efff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e157a1b4&x-expires=1747108800&x-signature=BLflZGvz16v0LT%2Fdbnl%2FNSlaMqk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=my","false","https://www.tiktok.com/@moctropical.phuochai","Mộc Tropical Village - Phước Hải 🏝️
Liên hệ với Mộc ở Link Bio nha","false","false","28","326","8850","662300","3617","Các bạn đã tìm được nơi nghỉ dưỡng Tết này khi đi du lịch Phước Hải chưa 🏊🩵🏖️ Homestay- Resort Mini #langchaiphuochai #vungtau #bg_media #homestayphuochai #resortphuochai #khachsanphuochai ","false","false","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ogMLA8uS7BfIizLMIPgAzeAgbdAekf8xAJ4QfG?lk3s=b59d6b55&x-expires=1747108800&x-signature=6xSIGZwMumnIamsUlDgdX95l9Mw%3D&shp=b59d6b55&shcp=-","540p","25","mp4","1022","https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ogMLA8uS7BfIizLMIPgAzeAgbdAekf8xAJ4QfG?lk3s=b59d6b55&x-expires=1747108800&x-signature=6xSIGZwMumnIamsUlDgdX95l9Mw%3D&shp=b59d6b55&shcp=-",,,,,,,,,,,,,"576","https://www.tiktok.com/@moctropical.phuochai/video/7465945609606941959"
